id_lake,lon,lat,dist_along_track_m,manual,predicted_depth,surrf_2024,surrf_corr,surrf_corr_conf,RTE_Landsat8_red_pan,RTE_Sentinel2_red,watta,DEM_zeroed,Green_z_lit,Red_z_lit,STD_high,STD_low,Z_green,Z_green_max_stdev_mean,Z_green_min_stdev_mean,Z_red,Z_red_max_stdev_mean,Z_red_min_stdev_mean
lake_greenland_melling_1,-49.137162655621566,67.08377485526164,901.5,3.5340577152916657,4.4391391970201255,3.488848163428198,3.175528884731852,0.0041250234248863,,,,2.7055625,6.98735948,3.50999993,3.65831298315737,3.409802447169956,5.094299553,6.437424182,3.888979807,2.557558955,3.113354995,2.103271744
lake_greenland_melling_1,-49.13714970535142,67.08381940419267,896.5,3.5984084467932025,4.513116415104978,3.572839269357833,3.247861746817822,0.009503546636789,,,,2.807125,6.98735948,3.50999993,3.726620246262685,3.470196646514135,5.094299553,6.437424182,3.888979807,2.557558955,3.113354995,2.103271744
lake_greenland_melling_1,-49.13713675508127,67.08386395312368,891.5,3.66590537434648,4.567002019125083,3.644267248629965,3.3196793777992943,0.0190187792435093,,,,2.8618125,7.211936581,3.554012919,3.799831439651596,3.531979308404526,5.258298603,6.627054328,4.037058655,2.589756138,3.151669553,2.131258911
lake_greenland_melling_1,-49.13712374440535,67.08390849922236,886.5,3.7350475307920346,4.591376863201303,3.725304913652524,3.390950956400058,0.0348394811167543,,,,2.864846564682172,7.211936581,3.554012919,3.87560906171552,3.594485999785257,5.258298603,6.627054328,4.037058655,2.589756138,3.151669553,2.131258911
lake_greenland_melling_1,-49.13711072185883,67.0839530447682,881.5,3.799551999230163,4.611082454183021,3.8037397872883294,3.4616530087229664,0.058294131452677,,,,2.838375,7.275438087,3.593863816,3.9495094776641686,3.649594520325914,5.304675259,6.68073868,4.078873738,2.618914537,3.186378854,2.15659382
lake_greenland_melling_1,-49.13709772958352,67.08399759179825,876.5,3.8625624560803673,4.605480444979159,3.877669762165608,3.531738685831139,0.0930145295946674,,,,2.854,7.275438087,3.593863816,4.021848392299645,3.7032765189086887,5.304675259,6.68073868,4.078873738,2.618914537,3.186378854,2.15659382
lake_greenland_melling_1,-49.13708473730821,67.08404213882832,871.5,3.91055169489609,4.601466758338136,3.945144668405117,3.6012485558677176,0.1405236906425022,,,,2.9243125,7.285262441,3.63505288,4.066772332291265,3.754331057655624,5.311850387,6.689046709,4.085340829,2.649058202,3.222271564,2.182774296
lake_greenland_melling_1,-49.13707172191416,67.08408668478384,866.5,3.955557820672666,4.684198803080773,4.006669966926619,3.670094251793065,0.200036443024403,,,,3.00548113354045,7.285262441,3.63505288,4.10628205913601,3.8048335829475297,5.311850387,6.689046709,4.085340829,2.649058202,3.222271564,2.182774296
lake_greenland_melling_1,-49.13705865631236,67.08413122840578,861.5,3.99093378847993,4.787570031646421,4.064036454332721,3.738278525561136,0.2700003633262984,,,,3.0336875,7.764468818,3.66534406,4.128312416326466,3.853555160264575,5.661890949,7.09507453,4.400121464,2.671230506,3.248679301,2.202024813
lake_greenland_melling_1,-49.13704561704691,67.0841757732681,856.5,4.026294418387733,4.906504605890099,4.116587182540617,3.8058063881326913,0.3463330728661198,,,,3.0493125,7.764468818,3.66534406,4.1551200096248015,3.8974688263886015,5.661890949,7.09507453,4.400121464,2.671230506,3.248679301,2.202024813
