lake_id,dist_along_track_m,lon,lat,manual,surrf_2024,RTE_Sentinel2_red,RTE_Landsat8_red_pan,watta,surrf_corr,surrf_corr_conf
2,1059.0,67.30938167351343,-72.88342493624037,1.6886218692684252,1.945287188961628,0.0,0.4717455362605127,1.790079890090993,1.8199669446547906,0.9079033663817078
2,1064.0,67.3093613887827,-72.88346931255195,1.711632575399669,1.9992503441450171,0.0,0.4906163433679958,1.856560318443248,1.8661308478977205,0.9128188391277099
2,1069.0,67.30934118581253,-72.88351368558612,1.7334706470718697,2.0518896813304504,0.0,0.512150764808716,1.871566395225681,1.9097484718005195,0.9154856835264414
2,1074.0,67.30932050718361,-72.8835580680192,1.748274574858401,2.096949839407156,0.3595492869481125,0.5391335194183744,1.8749797415394267,1.9449435870245888,0.9154248632513088
2,1079.0,67.30929971692362,-72.88360245265808,1.7590678186129152,2.129954634875847,1.063180771306214,0.5661176150683507,1.9933727160712789,1.9667965169700943,0.9126141419191784
2,1084.0,67.30927885440032,-72.8836468349145,1.7635056853627862,2.144116835713568,1.4092990922787805,0.5931002622855678,2.1806820808083893,1.9698544669714968,0.9066267799813502
2,1089.0,67.30925795937789,-72.88369121609948,1.754067849883145,2.1419237149558645,1.4045022233736946,0.6200822580967409,2.2042231667060808,1.9571508723499755,0.8981311665474841
2,1094.0,67.30923706707894,-72.88373559613525,1.7334257037655592,2.126998526711992,1.3960504588932885,0.6470635552423434,2.032249483069173,1.9289869418707928,0.8874992852618618
2,1099.0,67.3092161758992,-72.88377997569876,1.710191320375489,2.101001868447936,1.3772753135850473,0.6740445652708718,1.7843093225964135,1.8822553784667162,0.8758418142212682
2,1104.0,67.30919582611331,-72.8838243518893,1.680888809424273,2.0648505261725787,1.3614234202243982,0.6829039710215129,1.8914226638220943,1.830115384119438,0.8643517501247303
2,1109.0,67.30917555858039,-72.8838687275674,1.6479654938267876,2.021542255265548,1.3545858351469493,0.6808044075703142,2.0189642489658257,1.7785617490206782,0.854215688969337
2,1114.0,67.30915426763488,-72.88391312088633,1.6159316142211697,1.976074375779424,1.3483504392527403,0.6787040094713451,1.6422959636606531,1.7349288774449636,0.8453811338732854
2,1119.0,67.3091326218642,-72.88395752032149,1.58538223431614,1.9325344077505628,1.344529071519892,0.6766033219934521,1.569401793238265,1.6956917205345152,0.8226694545811065
2,1124.0,67.3091114669931,-72.88400187701524,1.55528732494307,1.8872917765402912,1.339311055656314,0.674278998433464,1.6405168112501176,1.6618004021697728,0.7511589658602688
2,1129.0,67.30909037311943,-72.88404622839809,1.526724272800852,1.831029294938692,1.3202530328019972,0.6652376675010159,1.678637077914253,1.6319848685606133,0.8305378073826167
2,1134.0,67.30906931770642,-72.88409060047466,1.497142132241554,1.755758482984792,1.2966604614966488,0.6558307560103405,1.5660301821781786,1.593672373950475,0.823502727992655
2,1139.0,67.30904826598548,-72.88413497453774,1.466323710219393,1.6618283523614863,1.262615867698914,0.6464234233777363,1.526345696581421,1.5330791448181662,0.8120149209778564
