lake_id,dist_along_track_m,lon,lat,manual,STD_high,STD_low,Z_green,Green_z_lit,Z_green_min_stdev_mean,Z_green_max_stdev_mean,Z_red,Red_z_lit,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DEM_zeroed,surrf_2024,surrf_corr,surrf_corr_conf
5,1369.5,-48.288756969164496,67.53065991660317,3.635303108495,3.8013360922197568,3.4692701242833883,3.598557302,4.945491465,2.93906449,4.628492301,1.41499277,1.943391801,1.183977553,1.735989282,3.702789532721407,3.8594084623273184,3.7032695577742114,0.9140540335078179
5,1374.5,-48.28877090421039,67.53070442997374,3.6265288871809065,3.789571921802524,3.4634858517388,3.497624596,4.806808825,2.93906449,4.628492301,1.408501299,1.934486278,1.183977553,1.735989282,3.7379125,3.868072725993116,3.7275537923997555,0.9181840543862974
5,1379.5,-48.28878482392931,67.53074894417237,3.61820689457589,3.7776666131726193,3.4587471751332908,3.497624596,4.806808825,2.847135962,4.50807892,1.408501299,1.934486278,1.176183533,1.725243006,3.839475,3.880253326210581,3.754737881516437,0.9233911605550557
5,1384.5,-48.28879866127449,67.53079346089928,3.610411345819607,3.765596494702499,3.455226196424505,3.577432354,4.916465732,2.847135962,4.50807892,1.406885784,1.932269962,1.176183533,1.725243006,3.9410375,3.8909305885911807,3.7803998773757184,0.9290460135013046
5,1389.5,-48.28881249861966,67.53083797762619,3.602615797060836,3.7535263762285256,3.451705217714595,3.577432354,4.916465732,2.756993868,4.390379834,1.406885784,1.932269962,1.170563225,1.717496022,3.941838445553405,3.896444314666771,3.798716083460044,0.9344942599874791
5,1394.5,-48.28882602041709,67.53088250932535,3.5917520150149054,3.741663389503037,3.441840640681995,3.571687232,4.908571902,2.756993868,4.390379834,1.39805237,1.920151287,1.170563225,1.717496022,3.8472875,3.891656247152082,3.804667097693179,0.939295355137208
5,1399.5,-48.28883945342358,67.5309270452375,3.577360528721836,3.730042234700487,3.424678823232209,3.571687232,4.908571902,2.828283,4.483431275,1.39805237,1.920151287,1.169164393,1.715568173,3.7339043384929114,3.87339015975654,3.79502841839636,0.9431479000382524
5,1404.5,-48.288852876566736,67.53097158023516,3.562969337942416,3.7184213185258175,3.407517358181836,3.44142697,4.729591764,2.828283,4.483431275,1.384570469,1.901654779,1.169164393,1.715568173,3.6754125,3.838451513124161,3.7710607860868417,0.9460183318418095
5,1409.5,-48.288866291268754,67.5310161154671,3.541764508917023,3.707018562401661,3.3765104562757635,3.573601503,4.911202122,2.82315454,4.476729347,1.39486178,1.91577401,1.161514895,1.705027828,3.666768112310961,3.7863970974147456,3.72178297990925,0.9481929440695747
5,1414.5,-48.28887965613421,67.53106065421836,3.512849522676172,3.695861788367528,3.329837257494369,3.382204922,4.648218372,2.82315454,4.476729347,1.390097189,1.909237243,1.161514895,1.705027828,3.651975,3.719807735364469,3.637016486452262,0.9500151548832575
